NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_001E,B25075_025E,B25075_026E,B25075_027E,B15003_001E,B15003_022E,B17001_001E,B17001_002E,B19301_001E,B19001_001E,B19001_017E,B19013_001E,B05002_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,state,county,tract
"Census Tract 9513, Brown County, South Dakota",1400000US46013951300,5816,43.3,5693,0,3,47,0,0,2552,2347,1713,634,1035,101,169300,1713,0,0,0,4120,976,5496,478,31167,2347,75,65496,5816,4146,1591,0,3311,3222,46,013,951300
"Census Tract 9514, Brown County, South Dakota",1400000US46013951400,6536,40.4,5902,350,16,180,0,0,3024,2861,2052,809,1254,255,172900,2052,0,0,0,4413,957,6512,641,34169,2861,240,59850,6536,4399,1785,62,3969,3697,46,013,951400
"Census Tract 9515, Brown County, South Dakota",1400000US46013951500,2960,31.6,2272,15,267,305,10,16,1508,1374,454,920,1815,190,91300,454,0,0,0,1905,194,2868,431,19183,1374,0,32105,2960,1723,863,17,1970,1648,46,013,951500
"Census Tract 9516, Brown County, South Dakota",1400000US46013951600,4631,25.9,3755,33,460,343,0,0,1892,1731,1099,632,1451,221,114200,1099,0,0,0,2451,493,3996,603,21979,1731,48,43268,4631,2497,1786,24,3250,2955,46,013,951600
"Census Tract 9517, Brown County, South Dakota",1400000US46013951700,4802,32.6,4358,30,276,0,0,7,2054,1928,1404,524,1309,74,132500,1404,0,0,0,3022,617,4802,897,26289,1928,92,54478,4802,3289,1244,12,3039,2718,46,013,951700
"Census Tract 9518, Brown County, South Dakota",1400000US46013951800,5631,40.4,5320,145,92,0,0,4,2641,2585,1337,1248,2083,417,161900,1337,0,0,19,3914,846,5532,637,28975,2585,68,42663,5631,3983,1543,41,3057,2886,46,013,951800
"Census Tract 9519, Brown County, South Dakota",1400000US46013951900,3632,43.7,3523,5,80,0,0,10,1641,1465,1164,301,630,115,159800,1164,0,0,2,2510,513,3578,167,33322,1465,58,67977,3632,2905,674,30,2165,2111,46,013,951900
"Census Tract 9520, Brown County, South Dakota",1400000US46013952000,4422,46.7,4325,20,27,0,0,0,2159,1837,1621,216,500,38,158600,1621,15,0,0,3169,546,4400,222,35882,1837,114,70927,4422,3228,1140,11,2546,2515,46,013,952000
"Census Tract 9731, Brule County, South Dakota",1400000US46015973100,2407,40.4,2289,0,62,0,0,2,1201,929,685,244,761,50,83000,685,0,0,0,1612,235,2385,473,23077,929,28,47888,2407,2072,310,2,1388,1064,46,015,973100
"Census Tract 9732, Brule County, South Dakota",1400000US46015973200,2905,39.1,2321,0,473,0,0,4,1270,1154,765,389,791,141,143700,765,0,0,0,1954,351,2725,299,25672,1154,33,51964,2905,2130,730,35,1653,1571,46,015,973200
"Census Tract 9402, Buffalo County, South Dakota",1400000US46017940200,2052,25.1,293,8,1653,0,36,0,578,496,216,280,1206,19,60000,216,8,0,0,1030,63,2042,800,10763,496,0,31293,2052,1864,164,24,1088,990,46,017,940200
"Census Tract 9676, Butte County, South Dakota",1400000US46019967600,3541,45.9,3288,15,70,0,0,21,1625,1388,1145,243,674,169,98800,1145,13,0,10,2479,295,3510,395,23279,1388,11,50800,3541,2327,1170,8,2057,2023,46,019,967600
"Census Tract 9677, Butte County, South Dakota",1400000US46019967700,6727,38.5,6424,55,124,0,0,20,3061,2793,1949,844,1667,213,125500,1949,0,0,0,4553,838,6553,633,27535,2793,169,41080,6727,4201,2497,0,3824,3797,46,019,967700
"Census Tract 9641, Campbell County, South Dakota",1400000US46021964100,1553,49.8,1473,0,61,3,0,0,994,682,556,126,218,10,63800,556,5,0,0,1084,212,1539,117,32814,682,30,45800,1553,971,568,2,776,754,46,021,964100
"Census Tract 9402, Charles Mix County, South Dakota",1400000US46023940200,3203,31.0,1394,3,1667,13,11,29,1246,946,619,327,1227,51,58800,619,0,0,0,1808,208,3078,1017,16472,946,17,37411,3203,2508,668,15,1613,1434,46,023,940200
"Census Tract 9403, Charles Mix County, South Dakota",1400000US46023940300,3497,35.4,1988,0,1282,6,0,15,1343,1183,769,414,1281,69,95400,769,7,0,5,2066,263,3403,772,20000,1183,34,40679,3497,2823,643,13,1815,1707,46,023,940300
"Census Tract 9701, Charles Mix County, South Dakota",1400000US46023970100,2577,49.3,2539,2,23,0,0,0,1278,1089,843,246,463,47,105600,843,0,0,0,1862,269,2480,138,29146,1089,41,51914,2577,2032,538,0,1447,1435,46,023,970100
"Census Tract 9558, Clark County, South Dakota",1400000US46025955800,3639,42.4,3454,54,78,20,0,18,1789,1501,1156,345,717,91,77000,1156,9,0,0,2456,331,3565,553,26291,1501,43,48563,3639,2734,795,13,2022,1918,46,025,955800
"Census Tract 9657, Clay County, South Dakota",1400000US46027965700,5187,29.4,4408,92,296,171,0,0,2306,2246,1168,1078,1953,252,151200,1168,0,0,0,3145,829,5010,1224,26682,2246,60,40000,5187,2393,2529,59,3371,3046,46,027,965700
"Census Tract 9658, Clay County, South Dakota",1400000US46027965800,2935,44.2,2906,1,3,0,0,0,1438,1195,1021,174,428,42,146900,1021,0,2,0,2094,434,2837,140,33693,1195,58,57813,2935,1984,945,4,1675,1662,46,027,965800
"Census Tract 9659, Clay County, South Dakota",1400000US46027965900,5907,21.5,5362,121,122,111,0,54,2043,1876,553,1323,2646,704,110600,553,0,0,0,1734,559,3951,1859,14564,1876,41,25139,5907,2648,2959,25,5086,4720,46,027,965900
"Census Tract 9541, Codington County, South Dakota",1400000US46029954100,3550,36.3,3312,38,52,0,0,28,1492,1387,1078,309,595,33,194900,1078,0,0,0,2320,409,3482,335,28128,1387,43,65428,3550,2880,627,5,2060,2001,46,029,954100
"Census Tract 9543.01, Codington County, South Dakota",1400000US46029954301,4362,34.8,4143,0,59,48,10,0,2040,1972,1097,875,1483,383,148800,1097,0,0,0,2806,492,4300,606,23438,1972,8,44630,4362,2960,1306,18,2817,2722,46,029,954301
"Census Tract 9543.02, Codington County, South Dakota",1400000US46029954302,4829,42.2,4829,0,0,0,0,0,2090,1960,1663,297,488,152,182600,1663,0,0,0,3381,869,4829,222,37082,1960,149,63608,4829,3283,1496,27,2804,2756,46,029,954302
"Census Tract 9544, Codington County, South Dakota",1400000US46029954400,5037,38.4,4555,26,295,3,0,0,2584,2402,1013,1389,2516,401,104100,1013,0,0,0,3500,220,4771,912,21224,2402,30,35899,5037,3731,1288,15,2978,2906,46,029,954400
"Census Tract 9545.01, Codington County, South Dakota",1400000US46029954501,2444,34.9,2298,14,59,9,0,22,1040,973,697,276,644,85,49300,697,0,0,0,1557,208,2404,235,21260,973,0,50980,2444,1767,615,14,1478,1451,46,029,954501
"Census Tract 9545.02, Codington County, South Dakota",1400000US46029954502,4999,36.6,4671,0,122,74,0,38,2301,2120,1318,802,1704,166,224700,1318,21,0,0,3288,801,4999,411,28805,2120,50,53013,4999,3750,1106,30,3004,2922,46,029,954502
"Census Tract 9546, Codington County, South Dakota",1400000US46029954600,2665,39.7,2570,0,5,59,0,0,1175,1043,934,109,232,29,131800,934,10,0,0,1721,252,2639,126,28933,1043,27,65302,2665,2040,560,1,1567,1566,46,029,954600
"Census Tract 9410, Corson County, South Dakota",1400000US46031941000,1732,31.8,784,0,931,9,0,0,699,529,317,212,846,0,59100,317,6,0,0,1040,170,1691,755,17677,529,11,38295,1732,699,1020,0,935,771,46,031,941000
"Census Tract 9411, Corson County, South Dakota",1400000US46031941100,2438,27.0,464,16,1892,2,0,15,817,701,295,406,1493,52,51900,295,0,0,0,1296,148,2427,1174,11097,701,7,26146,2438,913,1522,0,1342,1087,46,031,941100
"Census Tract 9651, Custer County, South Dakota",1400000US46033965100,5634,52.6,5212,5,267,30,0,30,3374,2624,2270,354,658,21,207800,2270,15,20,0,4512,885,5577,623,32200,2624,107,55058,5634,2304,3137,15,3287,3084,46,033,965100
"Census Tract 9652, Custer County, South Dakota",1400000US46033965200,2813,55.0,2651,12,87,6,0,4,1487,1228,914,314,564,117,185300,914,10,0,0,2129,345,2550,321,29424,1228,49,49597,2813,1493,1306,0,1527,1507,46,033,965200
"Census Tract 9626, Davison County, South Dakota",1400000US46035962600,3312,43.7,3219,0,22,0,0,7,1439,1309,1094,215,536,54,159600,1094,10,0,2,2312,513,3306,342,29184,1309,59,54813,3312,2709,583,0,1872,1836,46,035,962600
"Census Tract 9627, Davison County, South Dakota",1400000US46035962700,5611,37.9,5399,45,83,0,0,54,2746,2646,1468,1178,1966,359,170600,1468,12,0,0,3744,813,5611,570,30312,2646,84,46204,5611,4107,1384,18,3323,3232,46,035,962700
"Census Tract 9628, Davison County, South Dakota",1400000US46035962800,5680,35.7,5199,51,291,0,0,0,2734,2477,1419,1058,2395,483,109400,1419,0,0,0,3732,661,5489,865,23429,2477,14,46899,5680,4153,1464,48,3372,3250,46,035,962800
"Census Tract 9629, Davison County, South Dakota",1400000US46035962900,5221,37.0,4677,30,288,0,0,172,2211,2193,1182,1011,1852,291,130800,1182,0,0,0,3415,662,4611,506,23722,2193,15,42452,5221,3695,1320,3,3322,3099,46,035,962900
"Census Tract 9527, Day County, South Dakota",1400000US46037952700,1634,51.5,1596,0,23,0,0,6,894,725,552,173,396,34,80200,552,0,7,0,1247,155,1552,206,34009,725,32,44750,1634,1322,302,1,925,905,46,037,952700
"Census Tract 9528, Day County, South Dakota",1400000US46037952800,1972,42.1,1872,0,50,26,0,0,1198,986,623,363,618,108,80200,623,0,0,0,1353,202,1867,371,22118,986,0,27222,1972,1449,486,7,1081,1062,46,037,952800
"Census Tract 9529, Day County, South Dakota",1400000US46037952900,1982,50.5,1453,0,485,0,0,0,1580,851,688,163,403,33,97900,688,7,0,6,1445,186,1982,420,31186,851,54,45559,1982,1662,308,9,994,956,46,037,952900
"Census Tract 9536, Deuel County, South Dakota",1400000US46039953600,2847,44.1,2847,0,0,0,0,0,1498,1194,1072,122,235,4,127400,1072,10,3,19,1993,360,2840,354,31230,1194,50,56724,2847,1749,1082,0,1664,1647,46,039,953600
"Census Tract 9537, Deuel County, South Dakota",1400000US46039953700,1462,45.4,1448,0,1,0,0,0,707,630,462,168,267,35,106300,462,4,0,0,1030,110,1395,94,27466,630,2,52500,1462,1046,409,7,748,723,46,039,953700
"Census Tract 9415, Dewey County, South Dakota",1400000US46041941500,2680,24.8,158,5,2489,0,0,0,846,708,342,366,1447,8,50900,342,0,0,0,1330,133,2660,951,13231,708,7,32500,2680,2417,263,0,1414,1102,46,041,941500
"Census Tract 9417, Dewey County, South Dakota",1400000US46041941700,2972,30.3,1020,3,1842,0,0,0,1159,943,644,299,1010,32,70300,644,0,0,0,1746,183,2937,594,19077,943,25,45694,2972,2442,485,31,1691,1558,46,041,941700
"Census Tract 9696, Douglas County, South Dakota",1400000US46043969600,2961,48.4,2817,0,96,1,0,2,1437,1278,1026,252,405,25,75100,1026,6,0,0,2109,307,2862,208,27397,1278,47,51290,2961,2318,602,16,1567,1542,46,043,969600
"Census Tract 9621, Edmunds County, South Dakota",1400000US46045962100,2281,44.0,2191,5,78,0,0,0,1082,899,762,137,358,10,163100,762,6,0,0,1551,314,2203,224,32918,899,31,71520,2281,1726,547,0,1399,1340,46,045,962100
"Census Tract 9622, Edmunds County, South Dakota",1400000US46045962200,1719,44.7,1667,0,9,14,0,11,872,694,565,129,227,7,55900,565,0,0,5,1173,123,1666,156,26413,694,32,48621,1719,1437,249,0,831,782,46,045,962200
"Census Tract 9641, Fall River County, South Dakota",1400000US46047964100,2694,47.6,2517,0,98,0,0,9,1913,1160,950,210,523,48,105200,950,4,0,0,2018,351,2669,454,26246,1160,32,50417,2694,1285,1386,9,1532,1501,46,047,964100
"Census Tract 9642, Fall River County, South Dakota",1400000US46047964200,4180,54.6,3460,66,394,113,0,98,2254,1922,1237,685,1302,49,118800,1237,12,0,0,3193,569,3922,661,25169,1922,0,41596,4180,2032,2016,10,2352,2109,46,047,964200
"Census Tract 9611, Faulk County, South Dakota",1400000US46049961100,2354,50.0,2216,1,128,4,0,0,1199,974,747,227,468,14,84300,747,0,0,5,1705,293,2271,287,28975,974,25,43529,2354,1882,468,0,1254,1247,46,049,961100
"Census Tract 9531, Grant County, South Dakota",1400000US46051953100,5117,46.3,4944,29,139,0,0,0,2540,2338,1920,418,742,69,115500,1920,0,0,0,3603,419,5069,375,26033,2338,45,51689,5117,2917,2134,1,2975,2883,46,051,953100
"Census Tract 9533, Grant County, South Dakota",1400000US46051953300,2078,41.0,2055,0,2,1,0,9,1001,892,680,212,511,15,118200,680,15,7,0,1497,247,2073,180,33049,892,43,63382,2078,1248,611,6,1200,996,46,051,953300
"Census Tract 9711, Gregory County, South Dakota",1400000US46053971100,2109,46.6,1908,6,90,17,0,16,1176,975,682,293,611,24,64200,682,0,8,0,1488,235,2067,339,24578,975,24,41875,2109,1637,457,2,1053,979,46,053,971100
"Census Tract 9712, Gregory County, South Dakota",1400000US46053971200,2108,45.9,1840,0,205,0,0,11,1323,942,649,293,635,68,62500,649,0,0,0,1488,232,2099,347,24897,942,17,38750,2108,1637,442,12,1155,1122,46,053,971200
"Census Tract 9601, Haakon County, South Dakota",1400000US46055960100,2073,46.5,1864,0,154,0,0,0,1040,869,667,202,464,17,74800,667,0,0,0,1467,234,2035,365,22643,869,18,39554,2073,1740,327,6,1108,1099,46,055,960100
"Census Tract 9551, Hamlin County, South Dakota",1400000US46057955100,2661,42.6,2514,9,36,18,0,57,1553,1080,919,161,371,7,112100,919,6,0,0,1784,286,2596,236,27374,1080,34,59583,2661,1917,628,10,1490,1405,46,057,955100
"Census Tract 9552, Hamlin County, South Dakota",1400000US46057955200,3334,32.1,3286,3,2,9,0,17,1250,1129,882,247,628,52,117400,882,0,0,0,1888,287,3241,213,25154,1129,39,60436,3334,2415,849,13,1614,1546,46,057,955200
"Census Tract 9756, Hand County, South Dakota",1400000US46059975600,1423,47.3,1410,1,0,0,0,0,783,587,477,110,303,0,88900,477,14,0,4,1021,199,1423,81,37150,587,42,56336,1423,1223,189,6,791,783,46,059,975600
"Census Tract 9757, Hand County, South Dakota",1400000US46059975700,1888,48.9,1865,0,0,10,0,0,1034,881,563,318,496,77,96700,563,0,0,0,1356,228,1822,116,30742,881,28,49539,1888,1454,429,3,980,967,46,059,975700
"Census Tract 9641, Hanson County, South Dakota",1400000US46061964100,3390,35.5,3182,127,60,0,12,0,1183,1060,929,131,506,32,114100,929,5,0,0,2057,339,3383,339,24159,1060,25,60089,3390,2647,728,13,1822,1671,46,061,964100
"Census Tract 9687, Harding County, South Dakota",1400000US46063968700,1277,42.9,1222,8,23,7,0,8,676,495,342,153,373,26,88100,342,3,3,16,842,201,1255,165,27239,495,12,51458,1277,620,637,9,760,731,46,063,968700
"Census Tract 9777, Hughes County, South Dakota",1400000US46065977700,5466,41.3,4904,0,447,70,0,13,2676,2526,1457,1069,1562,122,211600,1457,0,0,0,3749,1051,5374,700,33691,2526,35,61827,5466,3626,1687,21,3150,2989,46,065,977700
"Census Tract 9778, Hughes County, South Dakota",1400000US46065977800,5754,35.6,4871,15,461,0,0,61,2173,2135,1558,577,1383,150,159800,1558,38,0,0,4045,868,5055,180,27917,2135,19,60661,5754,4122,1599,0,3691,3445,46,065,977800
"Census Tract 9779, Hughes County, South Dakota",1400000US46065977900,3116,43.8,2152,55,721,0,0,62,1588,1416,628,788,1299,69,121200,628,0,0,0,2218,374,2767,418,25461,1416,12,37159,3116,2289,775,10,1944,1783,46,065,977900
"Census Tract 9780, Hughes County, South Dakota",1400000US46065978000,3182,44.1,2696,14,364,0,0,5,1377,1183,973,210,584,88,195800,973,0,0,5,2113,401,3118,153,36625,1183,53,77292,3182,2185,986,3,1933,1883,46,065,978000
"Census Tract 9686, Hutchinson County, South Dakota",1400000US46067968600,3060,48.5,2919,29,95,6,0,5,1486,1248,893,355,690,30,75500,893,0,0,0,2211,349,2949,531,26561,1248,55,42153,3060,2417,574,2,1602,1489,46,067,968600
"Census Tract 9687, Hutchinson County, South Dakota",1400000US46067968700,2456,38.8,2371,0,61,1,0,0,1033,920,726,194,390,62,89400,726,0,0,0,1564,226,2345,245,24286,920,18,52188,2456,1974,471,6,1268,1252,46,067,968700
"Census Tract 9688, Hutchinson County, South Dakota",1400000US46067968800,1748,46.9,1723,0,23,0,0,0,833,707,555,152,327,5,48200,555,0,0,0,1241,231,1697,164,38205,707,56,51477,1748,1342,400,0,1003,973,46,067,968800
"Census Tract 9767, Hyde County, South Dakota",1400000US46069976700,1440,48.3,1230,0,133,0,0,6,699,578,462,116,259,13,80800,462,5,0,0,1058,179,1402,154,28343,578,11,55000,1440,1137,264,27,788,777,46,069,976700
"Census Tract 9412, Jackson County, South Dakota",1400000US46071941200,1990,24.4,374,7,1512,14,0,46,585,480,227,253,1297,85,80200,227,0,0,8,974,107,1990,988,12220,480,21,36800,1990,1720,206,0,1096,820,46,071,941200
"Census Tract 9611, Jackson County, South Dakota",1400000US46071961100,1278,43.3,1061,0,148,1,0,0,703,514,390,124,247,9,53600,390,0,0,0,846,135,1210,179,25979,514,17,48654,1278,845,432,0,660,619,46,071,961100
"Census Tract 9741, Jerauld County, South Dakota",1400000US46073974100,2029,47.2,2005,0,4,0,0,3,1054,868,638,230,430,15,80500,638,0,0,4,1470,188,1969,195,36494,868,48,51442,2029,1551,414,5,1049,1008,46,073,974100
"Census Tract 916, Jones County, South Dakota",1400000US46075091600,767,53.1,734,16,17,0,0,0,519,419,290,129,193,0,58100,290,0,0,0,612,74,767,79,25229,419,0,39276,767,596,164,5,486,484,46,075,091600
"Census Tract 9581, Kingsbury County, South Dakota",1400000US46077958100,2982,48.1,2864,0,11,27,0,39,1674,1388,1067,321,600,50,102700,1067,2,12,12,2176,392,2937,286,31778,1388,43,53214,2982,2260,666,3,1685,1615,46,077,958100
"Census Tract 9582, Kingsbury County, South Dakota",1400000US46077958200,2088,44.1,2017,0,0,41,0,4,1058,943,769,174,299,2,87600,769,0,0,0,1468,232,2043,179,31162,943,41,56845,2088,1661,371,0,1171,1111,46,077,958200
"Census Tract 9601, Lake County, South Dakota",1400000US46079960100,2326,49.7,2322,0,0,0,0,1,1059,939,838,101,151,13,171800,838,8,0,0,1769,377,2326,132,37274,939,55,67639,2326,1821,488,6,1408,1397,46,079,960100
"Census Tract 9602, Lake County, South Dakota",1400000US46079960200,7576,35.8,7095,66,8,232,0,10,2984,2822,1913,909,2453,36,116600,1913,0,0,0,4630,1162,6844,1204,24797,2822,72,49003,7576,5512,1960,25,4273,4140,46,079,960200
"Census Tract 9603, Lake County, South Dakota",1400000US46079960300,2429,52.0,2409,0,12,2,0,3,1609,935,795,140,340,35,210700,795,3,0,0,1858,478,2417,265,36858,935,55,72721,2429,1671,738,18,1535,1532,46,079,960300
"Census Tract 9661, Lawrence County, South Dakota",1400000US46081966100,6423,49.0,6123,120,61,11,0,6,3193,2776,2102,674,1367,219,249200,2102,30,0,0,4822,836,6339,513,31361,2776,83,67556,6423,3292,2927,62,3805,3730,46,081,966100
"Census Tract 9662, Lawrence County, South Dakota",1400000US46081966200,3779,40.2,3513,0,77,63,0,62,2242,1898,719,1179,2016,351,216200,719,0,0,0,2660,617,3668,642,23428,1898,10,30408,3779,1989,1631,0,2219,2077,46,081,966200
"Census Tract 9663.01, Lawrence County, South Dakota",1400000US46081966301,4832,32.3,4473,31,156,77,0,38,1950,1768,1330,438,846,104,187500,1330,0,0,12,2849,509,4127,424,25216,1768,57,44537,4832,2955,1676,36,3218,3031,46,081,966301
"Census Tract 9663.02, Lawrence County, South Dakota",1400000US46081966302,4841,33.7,4561,37,175,0,11,15,2428,2149,1208,941,1991,355,175500,1208,0,0,0,3032,719,4806,619,26831,2149,52,49812,4841,2702,1976,118,3287,3205,46,081,966302
"Census Tract 9666, Lawrence County, South Dakota",1400000US46081966600,4984,45.7,4495,71,225,104,0,9,3542,2159,1653,506,1165,334,117400,1653,0,0,0,3556,890,4972,675,25994,2159,41,47422,4984,2932,1837,0,3235,2933,46,081,966600
"Census Tract 101.01, Lincoln County, South Dakota",1400000US46083010101,5110,28.4,5009,65,0,0,0,28,1709,1701,1285,416,977,188,179300,1285,0,0,0,2796,848,5090,258,30160,1701,125,74408,5110,3196,1792,26,3102,2976,46,083,010101
"Census Tract 101.02, Lincoln County, South Dakota",1400000US46083010102,8275,34.9,7828,49,34,178,0,169,3432,3178,2133,1045,1759,441,254200,2133,21,10,0,5343,1753,8275,236,47211,3178,323,78514,8275,4966,3054,48,4718,4410,46,083,010102
"Census Tract 101.03, Lincoln County, South Dakota",1400000US46083010103,5595,31.1,5342,104,10,53,0,0,1959,1907,1700,207,478,32,159000,1700,0,0,0,3681,1001,5586,179,30225,1907,90,73477,5595,3832,1590,16,3618,3411,46,083,010103
"Census Tract 101.04, Lincoln County, South Dakota",1400000US46083010104,11130,38.6,10382,64,4,285,0,41,4399,4265,3192,1073,2504,739,272500,3192,0,32,19,7519,2854,11130,228,48255,4265,611,94978,11130,6502,4150,14,6891,6389,46,083,010104
"Census Tract 101.05, Lincoln County, South Dakota",1400000US46083010105,736,42.5,698,15,0,0,0,0,245,233,217,16,51,0,277200,217,0,0,0,475,87,730,42,41995,233,29,96103,736,489,247,0,508,508,46,083,010105
"Census Tract 101.06, Lincoln County, South Dakota",1400000US46083010106,1299,43.9,1267,0,5,0,0,0,390,390,383,7,21,0,322500,383,0,0,17,846,250,1290,30,47810,390,58,110313,1299,794,482,0,798,774,46,083,010106
"Census Tract 101.07, Lincoln County, South Dakota",1400000US46083010107,5769,28.8,5475,63,29,7,15,0,1880,1812,1569,243,713,73,178400,1569,9,0,0,3304,1188,5704,364,25625,1812,20,78516,5769,4103,1593,29,3433,3359,46,083,010107
"Census Tract 101.08, Lincoln County, South Dakota",1400000US46083010108,1971,40.8,1813,0,99,0,0,0,673,604,571,33,147,0,259000,571,12,0,0,1231,273,1965,29,38278,604,60,98929,1971,1418,531,0,1131,1126,46,083,010108
"Census Tract 102, Lincoln County, South Dakota",1400000US46083010200,3788,40.1,3469,61,50,11,0,38,1476,1385,1017,368,686,153,136400,1017,0,0,0,2596,437,3695,331,29413,1385,29,50750,3788,2470,1272,0,2348,2323,46,083,010200
"Census Tract 103, Lincoln County, South Dakota",1400000US46083010300,4937,36.2,4790,24,38,0,0,23,1839,1780,1435,345,719,63,138400,1435,0,0,30,3212,488,4843,129,28186,1780,42,65183,4937,3755,1131,0,2855,2810,46,083,010300
"Census Tract 104, Lincoln County, South Dakota",1400000US46083010400,2786,44.1,2732,0,2,7,0,37,1082,975,785,190,594,15,152300,785,6,9,25,1934,303,2690,77,28155,975,18,60607,2786,1868,896,0,1755,1697,46,083,010400
"Census Tract 9401, Lyman County, South Dakota",1400000US46085940100,1512,25.1,80,2,1412,0,0,0,440,390,152,238,969,19,47400,152,3,0,0,758,50,1472,647,11197,390,3,33026,1512,1358,150,0,853,745,46,085,940100
"Census Tract 9726, Lyman County, South Dakota",1400000US46085972600,2343,45.7,2107,0,125,35,0,0,1286,990,819,171,360,38,79300,819,0,0,0,1671,263,2340,182,26824,990,24,52071,2343,1804,490,11,1312,1273,46,085,972600
