NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_010E,B25077_001E,B25075_001E,B25075_025E,B25075_026E,B25075_027E,B15003_001E,B15003_022E,B17001_001E,B17001_002E,B19301_001E,B19001_001E,B19001_017E,B19013_001E,B05002_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,state,county,tract
"Census Tract 210, Anderson County, Tennessee",1400000US47001021000,6338,40.6,6121,142,0,0,0,0,2657,2293,1823,470,1449,99,98700,1823,13,0,0,4146,248,6255,2180,19548,2293,17,42463,6338,5109,1175,22,3588,3549,47,001,021000
"Census Tract 211, Anderson County, Tennessee",1400000US47001021100,3849,50.3,3633,99,15,10,0,45,1849,1675,1438,237,602,308,169300,1438,0,0,0,2967,487,3827,184,34150,1675,53,64241,3849,2402,1374,29,2204,2147,47,001,021100
"Census Tract 212.01, Anderson County, Tennessee",1400000US47001021201,5112,41.8,4776,233,0,0,0,2,2037,1751,1479,272,726,63,124200,1479,17,0,0,3613,293,4800,658,23896,1751,29,49179,5112,3750,1307,26,3349,3286,47,001,021201
"Census Tract 212.02, Anderson County, Tennessee",1400000US47001021202,5164,47.5,4730,175,0,34,0,16,2780,2632,1012,1620,2861,221,143300,1012,0,0,0,3879,489,4939,1016,24493,2632,44,32234,5164,3419,1594,51,3008,2899,47,001,021202
"Census Tract 213.01, Anderson County, Tennessee",1400000US47001021301,3370,44.6,3313,41,0,0,0,0,1419,1310,1002,308,943,0,144400,1002,0,0,0,2305,286,3304,488,22130,1310,0,44840,3370,2352,955,25,1953,1912,47,001,021301
"Census Tract 213.02, Anderson County, Tennessee",1400000US47001021302,7655,41.4,7322,33,45,70,36,0,3041,2710,1980,730,2512,115,136000,1980,0,13,0,5383,613,7456,850,25571,2710,72,54278,7655,5559,1904,131,4765,4647,47,001,021302
"Census Tract 9801, Anderson County, Tennessee",1400000US47001980100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,-666666666,0,0,-666666666,0,0,0,0,0,0,47,001,980100
"Census Tract 9501, Bedford County, Tennessee",1400000US47003950100,3555,43.3,3158,265,21,39,0,16,1517,1323,1089,234,752,20,151700,1089,0,0,8,2449,393,3543,215,28313,1323,74,58967,3555,2129,1306,70,2204,2125,47,003,950100
"Census Tract 9502, Bedford County, Tennessee",1400000US47003950200,7222,35.7,6910,113,0,0,0,51,2750,2677,2196,481,978,252,118900,2196,80,0,0,4695,407,7143,834,23894,2677,118,45712,7222,4968,2148,92,4337,4254,47,003,950200
"Census Tract 9503, Bedford County, Tennessee",1400000US47003950300,3801,41.0,3489,68,0,40,0,81,1524,1426,1231,195,512,19,114400,1231,39,0,20,2580,302,3801,435,18628,1426,0,42955,3801,2743,986,0,2124,2069,47,003,950300
"Census Tract 9504.01, Bedford County, Tennessee",1400000US47003950401,5763,35.3,4759,407,0,48,0,432,2139,2003,1245,758,2377,137,114800,1245,0,0,0,3855,333,5515,933,20042,2003,27,43456,5763,3287,1925,37,3617,2984,47,003,950401
"Census Tract 9504.02, Bedford County, Tennessee",1400000US47003950402,6831,35.2,5264,738,251,0,0,503,2867,2633,1468,1165,2750,175,122000,1468,0,0,0,4288,418,6688,1668,19940,2633,35,38342,6831,4617,1655,10,4018,3494,47,003,950402
"Census Tract 9505, Bedford County, Tennessee",1400000US47003950500,6317,36.4,4866,629,9,0,0,345,2512,2239,1393,846,2410,117,108600,1393,0,0,0,4179,373,6170,1252,22225,2239,11,43927,6317,3975,1500,11,3519,2717,47,003,950500
"Census Tract 9506, Bedford County, Tennessee",1400000US47003950600,7324,33.9,5145,1331,8,0,0,636,3025,2627,1081,1546,4368,840,103500,1081,0,36,0,4463,388,7290,1400,18138,2627,65,32425,7324,4623,1677,17,4162,3077,47,003,950600
"Census Tract 9507, Bedford County, Tennessee",1400000US47003950700,2721,38.8,2500,76,1,29,0,20,1062,976,790,186,685,0,137700,790,10,0,0,1818,184,2721,569,23355,976,24,55870,2721,1814,808,16,1672,1582,47,003,950700
"Census Tract 9508, Bedford County, Tennessee",1400000US47003950800,2797,43.6,2744,34,0,0,0,0,1226,1149,972,177,477,93,141500,972,0,0,10,2080,172,2797,117,30174,1149,23,53194,2797,2087,692,0,1757,1755,47,003,950800
"Census Tract 9630, Benton County, Tennessee",1400000US47005963000,3205,49.9,3170,0,22,4,0,6,2052,1430,1174,256,503,82,79800,1174,0,0,0,2465,176,3199,806,20658,1430,16,27500,3205,1765,1384,14,1910,1863,47,005,963000
"Census Tract 9631, Benton County, Tennessee",1400000US47005963100,2943,49.3,2627,278,0,20,0,0,1693,1224,990,234,489,0,122100,990,0,0,0,2307,203,2943,391,25970,1224,28,46719,2943,1841,1081,14,1701,1680,47,005,963100
"Census Tract 9632, Benton County, Tennessee",1400000US47005963200,2377,41.3,2264,47,0,0,0,0,1317,875,729,146,350,24,86200,729,0,0,5,1581,124,2371,603,16576,875,0,31432,2377,1504,854,0,1368,1333,47,005,963200
"Census Tract 9633, Benton County, Tennessee",1400000US47005963300,3826,44.5,3630,68,19,85,0,4,1827,1634,1009,625,1433,38,89700,1009,0,0,0,2843,247,3648,945,20193,1634,19,31351,3826,2511,1108,26,2078,1903,47,005,963300
"Census Tract 9634, Benton County, Tennessee",1400000US47005963400,3822,46.9,3710,73,12,0,0,0,2092,1623,1310,313,740,133,86100,1310,0,0,0,2702,159,3795,869,18921,1623,8,32825,3822,2659,1119,0,2272,2246,47,005,963400
"Census Tract 9530, Bledsoe County, Tennessee",1400000US47007953000,3587,42.3,3295,0,9,0,0,0,1574,1278,1080,198,596,0,135500,1080,0,0,0,2610,218,3555,712,20386,1278,40,41583,3587,2180,1407,0,2133,2110,47,007,953000
"Census Tract 9531, Bledsoe County, Tennessee",1400000US47007953100,5971,43.7,5621,136,89,12,0,10,2621,2163,1428,735,2082,154,119000,1428,0,9,0,4153,254,5890,1375,22095,2163,79,35885,5971,4655,1165,0,3431,3201,47,007,953100
"Census Tract 9532, Bledsoe County, Tennessee",1400000US47007953200,4515,43.2,3988,326,23,0,0,30,1495,1194,972,222,673,65,96400,972,0,0,0,3460,179,3410,963,13689,1194,14,40036,4515,2760,1691,21,3225,3155,47,007,953200
"Census Tract 101, Blount County, Tennessee",1400000US47009010100,3164,36.5,2013,1043,0,71,0,0,1460,1266,759,507,1411,91,90200,759,0,0,0,1981,203,3164,1226,13797,1266,0,26119,3164,2280,653,22,1796,1528,47,009,010100
"Census Tract 102, Blount County, Tennessee",1400000US47009010200,6289,40.8,5751,334,0,17,0,66,2746,2603,1827,776,2172,125,139900,1827,0,15,12,4337,738,6223,1315,23119,2603,37,42404,6289,3903,1907,17,3601,3265,47,009,010200
"Census Tract 103.01, Blount County, Tennessee",1400000US47009010301,5435,39.6,4941,404,0,0,0,0,2948,2575,1143,1432,2877,142,176800,1143,0,0,0,3929,711,5392,844,26196,2575,33,38095,5435,3273,1980,14,3724,3610,47,009,010301
"Census Tract 103.02, Blount County, Tennessee",1400000US47009010302,3017,44.3,2703,110,57,21,0,5,1430,1252,875,377,945,25,178100,875,4,21,5,2123,323,2906,522,30899,1252,60,42500,3017,1925,992,12,1836,1760,47,009,010302
"Census Tract 104, Blount County, Tennessee",1400000US47009010400,3039,47.8,2952,30,0,11,7,0,1446,1260,907,353,868,47,136700,907,0,0,0,2336,289,3037,379,27183,1260,47,42131,3039,2230,763,9,1889,1861,47,009,010400
"Census Tract 105, Blount County, Tennessee",1400000US47009010500,2526,38.3,2296,159,0,9,0,12,1333,1200,556,644,1239,48,140500,556,0,0,0,1738,246,2519,403,21573,1200,19,27460,2526,1643,801,0,1409,1318,47,009,010500
"Census Tract 106, Blount County, Tennessee",1400000US47009010600,4076,32.4,3560,321,0,88,0,0,1566,1307,624,683,1272,78,158700,624,0,0,0,2405,396,2790,483,19176,1307,30,32540,4076,2133,1778,24,3042,2849,47,009,010600
"Census Tract 107, Blount County, Tennessee",1400000US47009010700,4907,35.7,4382,174,53,184,0,7,1924,1768,1340,428,1241,15,153300,1340,0,0,0,3181,515,4897,763,23554,1768,45,50063,4907,2939,1583,89,2836,2602,47,009,010700
"Census Tract 108, Blount County, Tennessee",1400000US47009010800,2629,42.5,2313,188,0,0,14,13,1407,1095,651,444,1086,197,90000,651,8,0,0,1932,145,2525,768,15554,1095,0,28449,2629,1788,718,44,1589,1471,47,009,010800
"Census Tract 109, Blount County, Tennessee",1400000US47009010900,6315,37.0,5992,144,0,43,0,0,2621,2466,1864,602,1521,69,169200,1864,0,15,0,4281,649,6307,802,25476,2466,51,55870,6315,3853,1937,71,3856,3528,47,009,010900
"Census Tract 110.01, Blount County, Tennessee",1400000US47009011001,6095,44.6,5858,31,12,14,0,0,2500,2210,1456,754,1847,397,169900,1456,0,0,14,4212,542,5899,989,24843,2210,72,42198,6095,3887,1967,44,3303,3169,47,009,011001
"Census Tract 110.02, Blount County, Tennessee",1400000US47009011002,4407,45.7,4189,0,48,42,0,0,1879,1696,1581,115,393,42,167400,1581,8,0,0,3195,492,4407,401,27523,1696,48,60982,4407,2919,1386,49,2492,2440,47,009,011002
"Census Tract 111.01, Blount County, Tennessee",1400000US47009011101,4729,44.3,4431,225,59,0,0,0,2164,1882,1546,336,897,32,176800,1546,0,0,28,3513,612,4729,428,33529,1882,79,49840,4729,2662,1980,28,3002,2984,47,009,011101
"Census Tract 111.02, Blount County, Tennessee",1400000US47009011102,9152,44.2,8916,22,0,78,0,19,3391,3253,2764,489,1307,106,220100,2764,12,0,0,6263,1544,8790,745,31404,3253,162,69145,9152,5369,3506,115,4987,4828,47,009,011102
"Census Tract 112, Blount County, Tennessee",1400000US47009011200,8740,36.1,8284,91,16,233,0,83,3894,3515,2104,1411,3559,79,132700,2104,0,0,0,5729,939,8727,948,23627,3515,83,47132,8740,5018,3320,32,5208,4880,47,009,011200
"Census Tract 113.01, Blount County, Tennessee",1400000US47009011301,6353,40.0,6186,156,0,0,0,0,2431,2241,1922,319,1106,60,155800,1922,0,0,0,4558,570,6258,363,30263,2241,41,60755,6353,4472,1728,0,3772,3671,47,009,011301
"Census Tract 113.02, Blount County, Tennessee",1400000US47009011302,5278,47.6,5039,17,56,24,0,29,2144,1998,1629,369,1148,42,205400,1629,0,0,0,3884,452,5278,905,24084,1998,54,48913,5278,3233,1965,0,3446,3366,47,009,011302
"Census Tract 114.01, Blount County, Tennessee",1400000US47009011401,1636,54.8,1597,0,11,28,0,0,1237,686,588,98,344,28,168800,588,0,0,0,1312,149,1626,260,20450,686,8,35500,1636,985,596,4,956,928,47,009,011401
"Census Tract 114.02, Blount County, Tennessee",1400000US47009011402,4637,51.6,4565,0,13,43,0,0,3071,1976,1615,361,818,20,167100,1615,0,20,12,3617,514,4615,699,25608,1976,64,42893,4637,2793,1783,30,2957,2928,47,009,011402
"Census Tract 115.01, Blount County, Tennessee",1400000US47009011501,1640,51.1,1617,0,0,0,0,0,896,742,663,79,135,0,125400,663,5,0,0,1320,119,1624,231,25518,742,0,46765,1640,1008,605,10,1033,1033,47,009,011501
"Census Tract 115.02, Blount County, Tennessee",1400000US47009011502,4375,41.4,4268,0,0,0,0,0,1834,1636,1395,241,691,46,166100,1395,0,0,0,2998,406,4328,615,26049,1636,47,55357,4375,2856,1426,34,2567,2538,47,009,011502
"Census Tract 115.03, Blount County, Tennessee",1400000US47009011503,6809,46.4,6540,26,11,0,0,31,2911,2594,2309,285,787,0,193500,2309,16,0,0,4956,700,6768,845,29212,2594,60,59650,6809,3630,3011,79,4203,4139,47,009,011503
"Census Tract 116.02, Blount County, Tennessee",1400000US47009011602,9038,45.3,8843,41,0,15,0,38,3632,3440,2906,534,1381,75,186300,2906,0,0,0,6588,877,9038,573,26488,3440,63,52863,9038,5103,3799,22,5632,5570,47,009,011602
"Census Tract 116.03, Blount County, Tennessee",1400000US47009011603,4812,43.9,4660,34,35,54,0,0,2092,1900,1535,365,914,17,154300,1535,8,0,0,3541,353,4807,582,32481,1900,88,53291,4812,2822,1813,16,3015,2887,47,009,011603
"Census Tract 116.04, Blount County, Tennessee",1400000US47009011604,3905,42.1,3752,22,0,29,0,7,1576,1500,1161,339,645,61,180200,1161,0,0,0,2831,518,3905,479,32704,1500,64,60431,3905,2690,1096,28,2308,2234,47,009,011604
"Census Tract 116.05, Blount County, Tennessee",1400000US47009011605,3174,53.2,3104,9,24,14,0,8,1518,1314,1175,139,422,14,309100,1175,67,28,0,2539,724,3174,225,45905,1314,153,69875,3174,1635,1346,96,1860,1813,47,009,011605
"Census Tract 9801, Blount County, Tennessee",1400000US47009980100,5,25.5,5,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,3,0,0,0,14300,0,0,-666666666,5,0,5,0,5,4,47,009,980100
"Census Tract 9802, Blount County, Tennessee",1400000US47009980200,10,-666666666.0,4,0,0,0,0,0,29,4,0,4,10,0,-666666666,0,0,0,0,10,6,10,0,,4,0,-666666666,10,0,4,6,10,4,47,009,980200
"Census Tract 101, Bradley County, Tennessee",1400000US47011010100,4993,40.5,3971,530,15,60,0,116,2018,1879,839,1040,2609,467,159800,839,0,7,0,3529,527,4769,813,20217,1879,8,41758,4993,2706,1815,50,2902,2524,47,011,010100
"Census Tract 102, Bradley County, Tennessee",1400000US47011010200,5851,39.4,5380,33,0,381,0,42,2748,2639,1190,1449,2783,598,185900,1190,25,0,0,4152,692,5660,849,41367,2639,118,40658,5851,2825,2065,12,3446,2619,47,011,010200
"Census Tract 103, Bradley County, Tennessee",1400000US47011010300,2785,34.2,2531,87,0,106,0,13,1295,1103,472,631,1668,187,59800,472,0,0,0,1890,175,2785,1018,15497,1103,0,27155,2785,1794,849,26,1970,1860,47,011,010300
"Census Tract 104, Bradley County, Tennessee",1400000US47011010400,2926,26.9,2084,574,5,13,7,120,1257,1065,249,816,2027,150,74100,249,0,0,0,1534,116,2545,1319,9986,1065,11,17306,2926,1489,1258,44,2052,1884,47,011,010400
"Census Tract 105, Bradley County, Tennessee",1400000US47011010500,3793,21.5,3389,265,22,38,0,35,1218,1105,298,807,1595,261,184800,298,21,0,0,1404,253,2300,648,15592,1105,25,26250,3793,1629,1969,95,3052,2854,47,011,010500
"Census Tract 106, Bradley County, Tennessee",1400000US47011010600,2877,41.5,2719,103,0,19,0,18,1396,1253,627,626,1427,189,153900,627,0,0,0,2023,360,2860,417,22975,1253,10,41866,2877,1593,959,19,1676,1461,47,011,010600
"Census Tract 107, Bradley County, Tennessee",1400000US47011010700,5209,27.4,4094,842,12,43,0,52,1981,1768,630,1138,2958,244,85400,630,0,0,0,2804,121,4692,2006,10537,1768,0,23830,5209,3297,1489,82,3051,2741,47,011,010700
"Census Tract 108, Bradley County, Tennessee",1400000US47011010800,3132,31.0,2688,319,0,38,0,8,1366,1262,439,823,1950,488,73200,439,0,0,0,1923,113,3117,1266,17876,1262,15,22005,3132,1998,1049,33,1909,1859,47,011,010800
"Census Tract 109, Bradley County, Tennessee",1400000US47011010900,3026,44.8,2978,0,0,0,0,0,1352,1246,836,410,1134,122,119300,836,0,0,0,2159,73,3026,446,23159,1246,20,41500,3026,1976,1022,0,1747,1719,47,011,010900
"Census Tract 110, Bradley County, Tennessee",1400000US47011011000,5979,36.0,5743,144,0,43,0,0,2442,2247,1865,382,945,19,104900,1865,0,0,0,4305,390,5905,996,19636,2247,0,45119,5979,3999,1729,36,3493,3320,47,011,011000
"Census Tract 111, Bradley County, Tennessee",1400000US47011011100,9934,39.8,9456,243,0,0,0,9,3875,3599,2883,716,1766,29,143700,2883,0,0,0,7013,726,9873,1361,23430,3599,65,56518,9934,6205,3395,51,6130,5951,47,011,011100
"Census Tract 112.01, Bradley County, Tennessee",1400000US47011011201,6487,39.2,5608,659,38,0,0,4,2557,2449,1781,668,1859,336,153000,1781,0,0,0,4380,646,6370,791,24520,2449,35,56489,6487,3327,2928,60,4047,3923,47,011,011201
"Census Tract 112.02, Bradley County, Tennessee",1400000US47011011202,8686,43.8,8292,221,0,46,0,61,3679,3379,2486,893,1639,36,168000,2486,0,14,0,6199,1349,8379,999,29992,3379,147,56631,8686,4302,3832,46,5381,5028,47,011,011202
"Census Tract 113, Bradley County, Tennessee",1400000US47011011300,7394,48.7,7149,15,50,59,0,0,3235,2984,2414,570,1304,232,178700,2414,15,0,0,5440,659,7341,478,26595,2984,77,51971,7394,4554,2686,84,4495,4380,47,011,011300
"Census Tract 114.01, Bradley County, Tennessee",1400000US47011011401,8593,40.6,7981,517,0,64,0,10,3293,3140,2506,634,1698,143,169800,2506,13,0,0,5740,1129,8549,1019,37211,3140,256,68214,8593,4575,3418,132,5020,4521,47,011,011401
"Census Tract 114.02, Bradley County, Tennessee",1400000US47011011402,2973,38.7,2602,206,17,0,0,85,1257,1135,456,679,1755,137,150500,456,0,0,0,1853,261,2967,633,21756,1135,17,41444,2973,1722,870,9,1858,1528,47,011,011402
"Census Tract 115, Bradley County, Tennessee",1400000US47011011500,8300,41.8,7996,161,17,87,0,17,3360,3081,2649,432,1097,358,147800,2649,0,0,0,6127,1095,8230,1641,23514,3081,46,46593,8300,4950,2635,99,5149,4632,47,011,011500
"Census Tract 116.01, Bradley County, Tennessee",1400000US47011011601,4760,41.2,4746,2,0,12,0,0,2088,1894,1438,456,1110,289,123800,1438,0,0,0,3284,305,4759,649,22551,1894,16,42385,4760,3334,1296,7,3045,2931,47,011,011601
"Census Tract 116.02, Bradley County, Tennessee",1400000US47011011602,5162,40.1,5045,26,0,0,0,23,2139,1950,1533,417,1143,84,133300,1533,19,0,0,3466,296,5125,942,20139,1950,31,37962,5162,3820,1258,42,3159,3112,47,011,011602
"Census Tract 9501, Campbell County, Tennessee",1400000US47013950100,3235,42.7,3084,0,26,13,0,0,1579,1320,1019,301,748,77,52200,1019,0,0,0,2247,39,3235,1029,15156,1320,24,25541,3235,2272,940,13,1927,1914,47,013,950100
"Census Tract 9502, Campbell County, Tennessee",1400000US47013950200,2374,46.4,2116,137,31,0,0,24,1213,1084,580,504,1009,11,65600,580,0,0,0,1768,78,2260,753,19291,1084,10,21968,2374,1511,833,21,1336,1307,47,013,950200
"Census Tract 9503, Campbell County, Tennessee",1400000US47013950300,1735,44.3,1698,0,0,0,0,0,856,669,500,169,365,0,66600,500,0,0,0,1256,117,1727,527,16908,669,26,29276,1735,1117,618,0,1054,1054,47,013,950300
"Census Tract 9504, Campbell County, Tennessee",1400000US47013950400,5015,41.2,4964,0,0,23,0,0,2346,1815,1184,631,1749,124,106800,1184,0,0,0,3404,219,5015,879,20404,1815,20,37089,5015,3472,1514,0,3010,2991,47,013,950400
"Census Tract 9505, Campbell County, Tennessee",1400000US47013950500,5245,43.6,5172,9,26,7,0,0,2427,2167,1334,833,1974,153,116700,1334,0,0,0,3707,375,5143,916,20836,2167,13,35847,5245,3597,1620,16,3322,3290,47,013,950500
"Census Tract 9506, Campbell County, Tennessee",1400000US47013950600,4351,36.4,4239,18,0,41,0,0,2124,1717,965,752,1750,39,65400,965,0,0,6,2967,205,4176,957,16341,1717,6,29897,4351,3199,1089,0,2455,2417,47,013,950600
"Census Tract 9507, Campbell County, Tennessee",1400000US47013950700,4674,47.7,4674,0,0,0,0,0,2187,1955,1148,807,1844,0,81500,1148,0,0,0,3596,122,4506,1418,24581,1955,24,30057,4674,3350,1314,0,2812,2786,47,013,950700
"Census Tract 9508, Campbell County, Tennessee",1400000US47013950800,2243,54.0,2243,0,0,0,0,0,1364,958,829,129,242,58,95100,829,0,0,0,1887,209,2243,337,23142,958,27,36458,2243,1335,900,8,1326,1326,47,013,950800
"Census Tract 9509, Campbell County, Tennessee",1400000US47013950900,2851,46.8,2816,0,23,0,0,0,1998,1258,964,294,633,27,92900,964,24,0,0,2103,180,2829,691,20352,1258,5,34000,2851,1873,967,11,1671,1645,47,013,950900
"Census Tract 9510, Campbell County, Tennessee",1400000US47013951000,2677,38.1,2597,0,0,0,0,0,1412,1004,756,248,607,10,83700,756,0,0,0,1809,86,2677,526,19259,1004,20,35263,2677,2060,590,0,1572,1545,47,013,951000
"Census Tract 9511, Campbell County, Tennessee",1400000US47013951100,5608,41.7,5542,66,0,0,0,0,2830,1955,1719,236,715,15,127400,1719,10,0,0,3884,279,5608,788,20477,1955,0,48011,5608,4081,1517,10,3487,3466,47,013,951100
"Census Tract 9601, Cannon County, Tennessee",1400000US47015960100,3871,45.5,3784,30,34,6,0,0,1798,1525,1114,411,1094,418,129600,1114,0,3,6,2954,291,3806,800,20438,1525,18,36934,3871,2559,1195,14,2378,2305,47,015,960100
"Census Tract 9602, Cannon County, Tennessee",1400000US47015960200,6188,42.8,5873,115,24,7,0,91,2809,2528,1636,892,2151,267,127300,1636,0,0,0,4378,381,6071,1052,20385,2528,5,35732,6188,4371,1685,43,3759,3681,47,015,960200
"Census Tract 9603, Cannon County, Tennessee",1400000US47015960300,3796,39.3,3538,50,0,89,0,25,1463,1339,1160,179,381,18,148300,1160,0,0,0,2541,201,3771,356,28311,1339,29,55804,3796,2728,857,75,2316,2194,47,015,960300
"Census Tract 9620, Carroll County, Tennessee",1400000US47017962000,4273,43.2,3941,236,17,3,0,20,2041,1646,1272,374,997,70,63200,1272,0,0,0,2872,128,4156,958,17286,1646,48,31262,4273,3131,1079,14,2350,2306,47,017,962000
"Census Tract 9621, Carroll County, Tennessee",1400000US47017962100,6841,43.2,5705,994,0,42,0,20,2970,2613,1920,693,1751,107,101100,1920,0,0,0,4773,453,6603,1353,20093,2613,59,36703,6841,5329,1395,52,3992,3913,47,017,962100
"Census Tract 9622.01, Carroll County, Tennessee",1400000US47017962201,3102,45.0,2662,284,0,3,0,0,1555,1348,926,422,741,35,81800,926,0,0,0,2253,175,3044,716,18520,1348,11,28090,3102,2454,645,0,1783,1779,47,017,962201
"Census Tract 9622.02, Carroll County, Tennessee",1400000US47017962202,5129,34.7,4564,380,18,17,0,4,2126,1971,1320,651,1482,348,101600,1320,0,0,0,3189,545,4611,874,20461,1971,25,39317,5129,3442,1459,81,3105,3022,47,017,962202
"Census Tract 9623, Carroll County, Tennessee",1400000US47017962300,4469,44.1,3901,483,19,2,0,9,2212,1854,1309,545,1299,185,76900,1309,0,0,0,3216,214,4463,790,20562,1854,6,38138,4469,3387,983,0,2700,2620,47,017,962300
"Census Tract 9624, Carroll County, Tennessee",1400000US47017962400,2528,44.6,2133,318,41,20,7,0,1225,1028,845,183,395,89,83800,845,0,0,0,1762,133,2528,414,22122,1028,23,41563,2528,1841,672,7,1549,1493,47,017,962400
"Census Tract 9625, Carroll County, Tennessee",1400000US47017962500,2075,46.4,1757,275,8,6,3,12,1058,903,660,243,547,34,82500,660,0,0,0,1473,115,2075,336,20521,903,9,37904,2075,1439,573,16,1281,1274,47,017,962500
"Census Tract 9801, Carroll County, Tennessee",1400000US47017980100,0,-666666666.0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,-666666666,0,0,-666666666,0,0,0,0,0,0,47,017,980100
"Census Tract 701, Carter County, Tennessee",1400000US47019070100,2038,51.4,1956,61,4,0,0,0,1010,911,440,471,837,26,104500,440,0,0,0,1648,69,1759,311,15994,911,3,24729,2038,1488,518,16,1239,1223,47,019,070100
"Census Tract 702, Carter County, Tennessee",1400000US47019070200,4203,43.2,4116,28,0,13,0,21,1818,1722,1192,530,1250,232,142300,1192,32,0,0,3143,419,4056,614,23450,1722,39,42005,4203,2954,1171,9,2480,2388,47,019,070200
"Census Tract 703, Carter County, Tennessee",1400000US47019070300,5537,47.9,4967,379,6,0,0,0,2794,2454,1363,1091,2241,348,110100,1363,0,0,0,4127,451,5152,1580,21947,2454,42,25291,5537,3716,1798,14,3416,3395,47,019,070300
"Census Tract 704, Carter County, Tennessee",1400000US47019070400,2145,36.7,2110,31,4,0,0,0,1021,920,673,247,683,51,89200,673,0,0,4,1418,180,2140,627,16294,920,8,25815,2145,1608,497,35,1173,1173,47,019,070400
"Census Tract 705, Carter County, Tennessee",1400000US47019070500,3928,44.2,3893,0,7,23,0,0,1950,1647,1279,368,977,139,134500,1279,20,0,0,2889,265,3928,606,21827,1647,22,38321,3928,3028,871,0,2430,2402,47,019,070500
"Census Tract 706, Carter County, Tennessee",1400000US47019070600,2840,40.5,2760,8,0,0,0,0,1190,1132,796,336,1046,0,89800,796,0,0,0,1939,182,2840,751,16481,1132,0,35078,2840,2011,821,0,1579,1519,47,019,070600
